2017-03-27T06:00:07.000,12027.5,T,130
2017-03-27T06:00:07.000,12026,B,7
2017-03-27T06:00:07.000,12027.5,A,2
2017-03-27T06:00:07.000,12026,T,2
2017-03-27T06:00:07.000,12026,B,5
