2017-03-24T07:00:02.000,12065.5,T,84
2017-03-24T07:00:02.000,12064,B,7
2017-03-24T07:00:02.000,12066,A,1
2017-03-24T07:00:02.000,12066,T,1
2017-03-24T07:00:02.000,12068,T,3
