2017-03-27T00:00:00.000,76.21,T,11
2017-03-27T00:00:00.000,76.21,A,2
2017-03-27T00:00:00.000,76.21,T,2
2017-03-27T00:00:00.000,76.22,A,36
2017-03-27T00:00:00.000,76.2,B,14
