2017-03-24T00:00:00.000,76.22,T,2
2017-03-24T00:00:00.000,76.22,B,8
2017-03-24T00:00:00.000,76.23,A,48
2017-03-24T00:00:00.000,76.22,B,7
2017-03-24T00:00:00.000,76.22,B,5
